@RELATION segment

             @ATTRIBUTE numb_lines integer

             @ATTRIBUTE length integer 

             @ATTRIBUTE dist_BOS integer 

             @ATTRIBUTE init_spaces integer 

             @ATTRIBUTE init_tabs integer 

             @ATTRIBUTE prop_start_numeric real 

             @ATTRIBUTE prop_start_alpha real 

             @ATTRIBUTE proportion_strange real 

             @ATTRIBUTE first_ends_colon {TRUE, FALSE} 

             @ATTRIBUTE num_quoted integer 

             @ATTRIBUTE numbered real 

             @ATTRIBUTE email {TRUE, FALSE} 

             @ATTRIBUTE dashes real 

             @ATTRIBUTE prop_spaces real 

             @ATTRIBUTE hanging integer 

             @ATTRIBUTE prop_cap real 

             @ATTRIBUTE allcaps integer 

             @ATTRIBUTE US_city {TRUE, FALSE} 

             @ATTRIBUTE prop_punctuation real 

             @ATTRIBUTE dist_EOS integer 

             @ATTRIBUTE class {NNHEAD, QUOTED, SIG, TABLE, GRAPHIC, HEADL, ADDRESS, ITEM, PTEXT}

             @DATA
8,510,2,0,0,0.125,0.875,0.243137254901961,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0313725490196078,8,PTEXT
1,19,1,0,0,0,1,0.105263157894737,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,7,HEADL
4,245,1,0,0,0.25,0.75,0.23265306122449,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0285714285714286,6,PTEXT
5,300,1,0,0,0.2,0.8,0.263333333333333,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.03,5,PTEXT
2,129,1,0,0,0.5,0.5,0.310077519379845,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0465116279069767,4,PTEXT
5,322,1,0,0,0.2,0.8,0.27639751552795,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0279503105590062,3,PTEXT
6,412,1,0,0,0.166666666666667,0.833333333333333,0.266990291262136,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0364077669902913,2,PTEXT
1,3,1,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
12,716,0,0,0,0,1,0.220670391061453,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.139664804469274,8,NNHEAD
2,114,52,3,0,0,0.5,0.271929824561404,FALSE,0,1,FALSE,0,0.0263157894736842,0,0.5,0,FALSE,0.043859649122807,7,PTEXT
4,254,52,3,0,0,0.75,0.263779527559055,FALSE,0,1,FALSE,0,0.0118110236220472,0,0.5,0,FALSE,0.0354330708661417,6,PTEXT
6,427,43,3,0,0,0.833333333333333,0.269320843091335,FALSE,0,1,FALSE,0,0.00702576112412178,0,0.166666666666667,0,FALSE,0.0304449648711944,5,PTEXT
3,184,41,3,0,0,0.666666666666667,0.282608695652174,FALSE,0,1,FALSE,0,0.016304347826087,0,0.333333333333333,0,FALSE,0.0271739130434783,4,PTEXT
4,244,37,3,0,0,0.5,0.295081967213115,FALSE,0,1,FALSE,0,0.0122950819672131,0,0.25,0,FALSE,0.0368852459016393,3,PTEXT
6,390,33,4,0,0,0.833333333333333,0.230769230769231,FALSE,0,1,FALSE,0,0.0102564102564103,0,0.166666666666667,0,FALSE,0.0205128205128205,2,PTEXT
1,3,28,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
13,854,0,0,0,0,1,0.224824355971897,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.138173302107728,5,NNHEAD
1,67,53,8,0,0,0,0.417910447761194,FALSE,0,0,FALSE,0,0.119402985074627,0,0,0,FALSE,0.134328358208955,4,HEADL
18,1422,53,16,0,0.111111111111111,0.666666666666667,0.781293952180028,FALSE,0,0.777777777777778,FALSE,0,0.0112517580872011,1,0.666666666666667,0,FALSE,0.162447257383966,3,TABLE
12,783,44,21,0,0.416666666666667,0,0.344827586206897,FALSE,0,1,TRUE,0,0.0268199233716475,4,0.416666666666667,0,FALSE,0.0906768837803321,2,ITEM
1,48,42,0,0,0,1,0.270833333333333,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0625,1,PTEXT
14,752,0,0,0,0,1,0.235372340425532,FALSE,0,1,TRUE,0,0,0,1,0,TRUE,0.136968085106383,11,NNHEAD
6,370,54,0,0,0,0.333333333333333,0.256756756756757,TRUE,4,0.333333333333333,TRUE,0,0,0,0.333333333333333,0,FALSE,0.0783783783783784,10,QUOTED
3,190,54,0,0,0,1,0.257894736842105,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0263157894736842,9,PTEXT
2,136,45,0,0,0,1,0.235294117647059,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0367647058823529,8,PTEXT
6,433,43,0,0,0,0,0.279445727482679,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0438799076212471,7,QUOTED
4,241,39,0,0,0,1,0.261410788381743,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.020746887966805,6,PTEXT
8,555,34,0,0,0,1,0.306306306306306,FALSE,0,1,FALSE,0,0,0,0.125,0,FALSE,0.0522522522522523,5,PTEXT
6,396,29,0,0,0,0,0.242424242424242,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0353535353535354,4,QUOTED
6,406,27,0,0,0,1,0.285714285714286,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0344827586206897,3,PTEXT
1,3,21,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,2,SIG
2,84,16,0,0,0,0.5,0.357142857142857,FALSE,0,0.5,FALSE,0,0,0,0,0,FALSE,0.0952380952380952,1,PTEXT
13,725,0,0,0,0,1,0.24551724137931,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.151724137931034,7,NNHEAD
2,115,55,0,0,0,0.5,0.304347826086957,TRUE,1,0.5,TRUE,0,0,0,0.5,0,FALSE,0.156521739130435,6,QUOTED
1,74,55,0,0,0,0,0.27027027027027,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.0675675675675676,5,QUOTED
8,541,46,0,0,0,0,0.303142329020333,FALSE,8,0,FALSE,0,0,0,0,0,FALSE,0.0794824399260629,4,QUOTED
4,273,44,0,0,0,0,0.230769230769231,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.032967032967033,3,QUOTED
10,699,40,0,0,0,1,0.244635193133047,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0243204577968526,2,PTEXT
4,150,35,27,0,0,0,0.826666666666667,FALSE,0,0,TRUE,0.25,0.18,1,0,1,FALSE,0.573333333333333,1,SIG
13,660,0,0,0,0,1,0.233333333333333,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.128787878787879,10,NNHEAD
1,57,56,0,0,0,0,0.263157894736842,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.087719298245614,9,QUOTED
3,185,56,0,0,0,0,0.27027027027027,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.027027027027027,8,QUOTED
2,111,47,0,0,0,1,0.279279279279279,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.045045045045045,7,PTEXT
5,325,45,0,0,0,1,0.255384615384615,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0307692307692308,6,PTEXT
12,833,41,0,0,0,1,0.253301320528211,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0324129651860744,5,PTEXT
8,585,36,0,0,0.125,0.75,0.25982905982906,FALSE,0,0.875,FALSE,0,0,0,0.25,0,FALSE,0.0393162393162393,4,PTEXT
3,189,31,0,0,0,0.666666666666667,0.264550264550265,FALSE,0,0.666666666666667,FALSE,0,0,0,0,0,FALSE,0.0423280423280423,3,PTEXT
2,39,28,0,0,0,1,0.205128205128205,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0256410256410256,2,PTEXT
1,37,22,0,0,0,1,0.351351351351351,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0540540540540541,1,PTEXT
13,686,0,0,0,0,1,0.225947521865889,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.142857142857143,5,NNHEAD
4,235,57,0,0,0,0,0.31063829787234,TRUE,4,0,TRUE,0,0,0,0,0,FALSE,0.0851063829787234,4,QUOTED
1,3,57,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,3,PTEXT
4,280,48,0,0,0,1,0.235714285714286,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.025,2,PTEXT
1,3,46,0,0,0,1,0.333333333333333,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.333333333333333,1,SIG
13,784,0,0,0,0,1,0.239795918367347,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.158163265306122,17,NNHEAD
12,677,58,0,0,0,0.0833333333333333,0.310192023633678,TRUE,11,0.0833333333333333,TRUE,0,0,0,0.0833333333333333,0,FALSE,0.0901033973412112,16,QUOTED
4,252,58,0,0,0,0.75,0.321428571428571,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0595238095238095,15,PTEXT
3,185,49,0,0,0,1,0.248648648648649,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.027027027027027,14,PTEXT
13,924,47,0,0,0,1,0.268398268398268,FALSE,0,1,FALSE,0,0,0,0.0769230769230769,0,FALSE,0.0238095238095238,13,PTEXT
2,113,43,0,0,0,1,0.283185840707965,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0442477876106195,12,PTEXT
4,254,37,0,0,0,0,0.291338582677165,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.0708661417322835,11,QUOTED
2,130,32,0,0,0,0,0.269230769230769,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0461538461538462,10,QUOTED
10,651,29,0,0,0,1,0.258064516129032,FALSE,0,1,FALSE,0,0,0,0.3,0,FALSE,0.0307219662058372,9,PTEXT
3,177,23,0,0,0,0,0.254237288135593,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.0451977401129944,8,QUOTED
1,63,18,0,0,0,1,0.349206349206349,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0476190476190476,7,PTEXT
7,342,14,0,0,0,0,0.312865497076023,FALSE,7,0,FALSE,0,0,0,0,0,FALSE,0.0994152046783626,6,QUOTED
1,76,10,0,0,0,1,0.315789473684211,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0657894736842105,5,PTEXT
2,92,7,0,0,0,0,0.25,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0543478260869565,4,QUOTED
2,116,3,0,0,0,1,0.267241379310345,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0603448275862069,3,PTEXT
2,17,3,0,0,0,1,0.176470588235294,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0588235294117647,2,PTEXT
5,265,3,0,0,0,0.4,0.467924528301887,FALSE,0,0.4,TRUE,0.2,0,0,0.2,1,FALSE,0.377358490566038,1,SIG
13,786,0,0,0,0,1,0.258269720101781,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.152671755725191,11,NNHEAD
1,70,59,0,0,0,1,0.285714285714286,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0285714285714286,10,PTEXT
4,247,59,0,0,0,0.25,0.283400809716599,TRUE,3,0.25,TRUE,0,0,0,0.25,0,FALSE,0.0688259109311741,9,QUOTED
9,644,50,0,0,0,1,0.256211180124224,FALSE,0,1,FALSE,0,0,0,0.222222222222222,0,FALSE,0.0326086956521739,8,PTEXT
3,229,48,0,0,0,0,0.327510917030568,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.0611353711790393,7,QUOTED
9,632,44,0,0,0,1,0.276898734177215,FALSE,0,1,FALSE,0,0,0,0.222222222222222,0,FALSE,0.0443037974683544,6,PTEXT
2,129,38,0,0,0,0,0.348837209302326,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0697674418604651,5,QUOTED
2,139,33,0,0,0,1,0.323741007194245,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0647482014388489,4,PTEXT
13,868,30,0,0,0,1,0.261520737327189,FALSE,0,1,FALSE,0,0,0,0.153846153846154,0,FALSE,0.0195852534562212,3,PTEXT
4,271,24,0,0,0,1,0.273062730627306,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.022140221402214,2,PTEXT
5,311,19,0,0,0,0,0.389067524115756,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0964630225080386,1,SIG
13,730,0,0,0,0,1,0.249315068493151,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.145205479452055,8,NNHEAD
6,365,60,0,0,0,0.166666666666667,0.282191780821918,TRUE,5,0.166666666666667,TRUE,0,0,0,0.166666666666667,0,FALSE,0.0904109589041096,7,QUOTED
3,161,60,0,0,0,1,0.254658385093168,TRUE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0372670807453416,6,PTEXT
10,282,51,32,6,0,0,0.429078014184397,FALSE,0,0.9,FALSE,0.1,0.113475177304965,1,0.8,2,FALSE,0.049645390070922,5,TABLE
2,135,49,0,0,0,1,0.266666666666667,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0444444444444444,4,PTEXT
5,340,45,0,0,0,1,0.244117647058824,FALSE,0,1,FALSE,0,0,0,0.4,0,FALSE,0.0382352941176471,3,PTEXT
5,290,39,0,0,0,1,0.224137931034483,FALSE,0,1,FALSE,0,0,0,0.6,0,FALSE,0.0310344827586207,2,PTEXT
5,200,34,1,2,0.2,0.2,0.25,FALSE,0,0.6,TRUE,0.2,0.005,2,0.4,1,FALSE,0.1,1,SIG
12,682,0,0,0,0,1,0.249266862170088,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.140762463343109,12,NNHEAD
5,310,61,0,0,0,1,0.241935483870968,FALSE,0,1,FALSE,0,0,0,0.4,0,FALSE,0.0225806451612903,11,PTEXT
4,226,61,0,0,0,1,0.278761061946903,TRUE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0221238938053097,10,PTEXT
5,286,52,2,4,0,0,0.234265734265734,FALSE,0,0.8,FALSE,0.2,0.00699300699300699,1,0.2,0,FALSE,0.0559440559440559,9,ITEM
7,394,50,2,6,0,0,0.286802030456853,FALSE,0,0.857142857142857,FALSE,0.142857142857143,0.0050761421319797,1,0.142857142857143,0,FALSE,0.0532994923857868,8,ITEM
3,162,46,2,2,0,0,0.271604938271605,FALSE,0,0.666666666666667,FALSE,0.333333333333333,0.0123456790123457,1,0,0,FALSE,0.0555555555555556,7,ITEM
7,439,40,0,0,0.142857142857143,0.857142857142857,0.234624145785877,FALSE,0,1,FALSE,0,0,0,0.285714285714286,0,FALSE,0.0227790432801822,6,PTEXT
10,626,35,0,0,0,1,0.244408945686901,FALSE,0,1,FALSE,0,0,0,0.1,0,FALSE,0.0207667731629393,5,PTEXT
10,671,32,0,0,0.1,0.9,0.26080476900149,FALSE,0,1,FALSE,0,0,0,0.1,0,FALSE,0.0357675111773472,4,PTEXT
12,775,25,0,0,0,1,0.276129032258065,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0348387096774194,3,PTEXT
3,153,20,0,0,0,1,0.313725490196078,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0392156862745098,2,PTEXT
5,200,16,1,2,0.2,0.2,0.25,FALSE,0,0.6,TRUE,0.2,0.005,2,0.4,1,FALSE,0.1,1,SIG
13,742,0,0,0,0,1,0.250673854447439,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.150943396226415,5,NNHEAD
2,99,62,0,0,0,0.5,0.303030303030303,TRUE,1,0.5,TRUE,0,0,0,0.5,0,FALSE,0.0909090909090909,4,QUOTED
7,493,62,0,0,0,0.857142857142857,0.279918864097363,FALSE,0,0.857142857142857,FALSE,0,0,0,0.142857142857143,0,FALSE,0.0486815415821501,3,PTEXT
9,579,53,0,0,0,1,0.281519861830743,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0345423143350604,2,PTEXT
5,311,51,0,0,0,0,0.389067524115756,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0964630225080386,1,SIG
13,800,0,0,0,0,1,0.2525,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.15375,6,NNHEAD
17,888,63,0,0,0,0.117647058823529,0.304054054054054,TRUE,15,0.117647058823529,TRUE,0,0,0,0.117647058823529,0,FALSE,0.0833333333333333,5,QUOTED
14,1011,63,0,0,0,1,0.239366963402572,FALSE,0,1,FALSE,0,0,0,0.214285714285714,0,FALSE,0.0237388724035608,4,PTEXT
2,127,54,0,0,0,1,0.251968503937008,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.015748031496063,3,PTEXT
1,5,52,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,2,SIG
7,352,48,0,0,0.142857142857143,0.571428571428571,0.573863636363636,FALSE,0,0.714285714285714,TRUE,0.285714285714286,0,0,0.571428571428571,2,TRUE,0.423295454545455,1,SIG
14,844,0,0,0,0,1,0.245260663507109,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.138625592417062,5,NNHEAD
6,417,64,0,0,0,0.166666666666667,0.335731414868106,TRUE,5,0.166666666666667,TRUE,0,0,0,0.166666666666667,0,FALSE,0.0815347721822542,4,QUOTED
5,319,64,0,0,0,1,0.260188087774295,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0188087774294671,3,PTEXT
2,99,55,0,0,0,1,0.222222222222222,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0202020202020202,2,PTEXT
6,370,53,0,0,0,0,0.7,FALSE,0,0,TRUE,0.333333333333333,0,0,0,2,FALSE,0.443243243243243,1,SIG
9,363,0,0,0,0,1,0.28099173553719,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.148760330578512,6,NNHEAD
4,267,65,0,0,0,0.25,0.325842696629214,TRUE,3,0.25,TRUE,0,0,0,0.25,0,FALSE,0.134831460674157,5,QUOTED
2,85,65,0,0,0,0,0.282352941176471,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0705882352941176,4,QUOTED
1,49,56,0,0,0,1,0.36734693877551,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.102040816326531,3,PTEXT
5,337,54,0,0,0.2,0.6,0.287833827893175,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0504451038575668,2,PTEXT
5,311,50,0,0,0,0,0.389067524115756,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0964630225080386,1,SIG
13,668,0,0,0,0,1,0.236526946107784,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.139221556886228,6,NNHEAD
3,151,66,0,0,0,1,0.33112582781457,FALSE,3,1,TRUE,0,0,0,1,0,FALSE,0.0596026490066225,5,QUOTED
11,781,66,0,0,0,1,0.326504481434059,FALSE,0,1,FALSE,0,0,0,0.363636363636364,0,FALSE,0.0665813060179257,4,PTEXT
5,324,57,0,0,0,1,0.311728395061728,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0524691358024691,3,PTEXT
2,144,55,0,0,0,1,0.222222222222222,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0138888888888889,2,PTEXT
1,5,51,0,0,0,1,0.2,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,PTEXT
14,744,0,0,0,0,1,0.240591397849462,FALSE,0,1,TRUE,0,0,0,1,0,TRUE,0.138440860215054,9,NNHEAD
1,39,67,0,0,0,1,0.230769230769231,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.102564102564103,8,PTEXT
1,63,67,0,0,0,1,0.285714285714286,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0317460317460317,7,PTEXT
1,46,58,0,0,0,1,0.239130434782609,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0434782608695652,6,PTEXT
3,178,56,0,0,0,1,0.264044943820225,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0337078651685393,5,PTEXT
5,334,52,0,0,0,1,0.260479041916168,FALSE,0,1,FALSE,0,0,0,0.4,0,FALSE,0.0389221556886228,4,PTEXT
1,73,44,0,0,0,1,0.205479452054795,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0273972602739726,3,PTEXT
1,3,36,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,2,SIG
20,790,33,0,0,0,0.05,0.274683544303797,TRUE,19,0.05,TRUE,0,0,0,0.05,0,FALSE,0.0582278481012658,1,QUOTED
13,659,0,0,0,0,1,0.236722306525038,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.1350531107739,15,NNHEAD
1,67,68,0,0,0,1,0.343283582089552,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.164179104477612,14,QUOTED
6,376,68,0,0,0,0,0.252659574468085,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0398936170212766,13,QUOTED
4,246,59,0,0,0,0,0.272357723577236,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.0284552845528455,12,QUOTED
1,49,57,0,0,0,0,0.306122448979592,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.0612244897959184,11,QUOTED
1,31,53,0,0,0,0,0.225806451612903,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.0645161290322581,10,QUOTED
1,7,45,0,0,0,0,0.142857142857143,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.142857142857143,9,QUOTED
9,568,37,0,0,0,1,0.246478873239437,FALSE,0,1,FALSE,0,0,0,0.111111111111111,0,FALSE,0.0211267605633803,8,PTEXT
6,340,34,0,0,0,1,0.232352941176471,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0205882352941176,7,PTEXT
4,268,27,0,0,0,1,0.264925373134328,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0149253731343284,6,PTEXT
5,310,21,0,0,0,1,0.241935483870968,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0354838709677419,5,PTEXT
9,594,17,0,0,0,1,0.269360269360269,FALSE,0,1,FALSE,0,0,0,0.222222222222222,0,FALSE,0.0218855218855219,4,PTEXT
8,471,12,0,0,0,1,0.26963906581741,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0233545647558386,3,PTEXT
4,255,8,0,0,0,1,0.243137254901961,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0313725490196078,2,PTEXT
1,8,4,0,1,0,0,0.375,FALSE,0,0,FALSE,1,0,0,0,0,FALSE,0.125,1,SIG
12,597,0,0,0,0,1,0.231155778894472,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.139028475711893,4,NNHEAD
3,199,69,0,0,0,1,0.271356783919598,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.0351758793969849,3,PTEXT
6,364,69,0,0,0,1,0.291208791208791,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.0604395604395604,2,PTEXT
3,151,60,0,0,0,0.666666666666667,0.397350993377483,FALSE,0,0.666666666666667,TRUE,0.333333333333333,0,0,0.333333333333333,1,FALSE,0.125827814569536,1,SIG
13,696,0,0,0,0,1,0.237068965517241,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.132183908045977,15,NNHEAD
1,26,70,0,0,0,0,0.346153846153846,TRUE,1,0,FALSE,0,0,0,0,0,FALSE,0.115384615384615,14,QUOTED
6,386,70,0,0,0,0,0.259067357512953,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0492227979274611,13,QUOTED
1,34,61,0,0,0,1,0.382352941176471,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0882352941176471,12,PTEXT
1,39,59,0,0,0,0,0.256410256410256,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0769230769230769,11,ITEM
1,67,54,0,0,0,0,0.208955223880597,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0298507462686567,10,ITEM
1,75,46,0,0,0,0,0.266666666666667,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0533333333333333,9,ITEM
3,167,38,10,0,0,0,0.305389221556886,FALSE,0,1,FALSE,0,0.0598802395209581,1,0,0,FALSE,0.0419161676646707,8,ITEM
2,92,35,0,0,0,1,0.315217391304348,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0326086956521739,7,PTEXT
2,135,28,0,0,0,1,0.251851851851852,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0296296296296296,6,PTEXT
2,98,22,0,0,0,0,0.336734693877551,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0918367346938776,5,QUOTED
6,403,18,0,0,0,1,0.28287841191067,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0248138957816377,4,PTEXT
5,330,13,0,0,0,1,0.26969696969697,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0363636363636364,3,PTEXT
1,7,9,0,0,0,1,0.142857142857143,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.142857142857143,2,PTEXT
2,21,5,0,0,0,1,0.0952380952380952,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,PTEXT
13,771,0,0,0,0,1,0.247730220492866,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.142671854734112,3,NNHEAD
2,91,71,0,0,0,0,0.32967032967033,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0659340659340659,2,QUOTED
10,545,71,0,0,0.1,0.9,0.267889908256881,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0311926605504587,1,PTEXT
13,842,0,0,0,0,1,0.231591448931116,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.144893111638955,8,NNHEAD
2,95,72,0,0,0,1,0.263157894736842,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.126315789473684,7,PTEXT
2,89,72,0,0,0,0,0.337078651685393,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0674157303370786,6,QUOTED
2,103,63,0,0,0,1,0.349514563106796,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0388349514563107,5,PTEXT
4,232,60,0,0,0,1,0.293103448275862,TRUE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0301724137931034,4,PTEXT
2,117,55,0,0,0.5,0.5,0.273504273504274,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.0256410256410256,3,PTEXT
2,127,47,0,0,0.5,0.5,0.307086614173228,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0.047244094488189,2,PTEXT
1,3,39,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
15,762,0,0,0,0,1,0.244094488188976,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.144356955380577,15,NNHEAD
1,44,73,0,0,0,1,0.272727272727273,FALSE,1,1,TRUE,0,0,0,1,0,FALSE,0.181818181818182,14,QUOTED
3,173,73,3,0,0,0,0.254335260115607,FALSE,3,1,FALSE,0,0.0173410404624277,0,1,0,FALSE,0.0404624277456647,13,QUOTED
1,62,64,0,0,0,1,0.290322580645161,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0161290322580645,12,PTEXT
2,156,61,2,0,0,0,0.544871794871795,FALSE,2,1,FALSE,0,0.0128205128205128,0,1,0,FALSE,0.0769230769230769,11,QUOTED
9,581,56,0,0,0,1,0.280550774526678,FALSE,0,1,FALSE,0,0,0,0.222222222222222,0,FALSE,0.0464716006884682,10,PTEXT
